user_id,event_id,rating
1977,event_7111,3
4349,event_5247,1
352,event_6265,5
2833,event_7721,1
204,event_5492,4
2650,event_9096,3
346,event_8939,5
3859,event_6918,2
1660,event_7725,5
4306,event_2208,5
3124,event_5201,2
2429,event_4957,2
4483,event_1459,4
1068,event_2841,3
662,event_9386,3
1196,event_9198,5
2685,event_2843,3
647,event_7003,3
2233,event_8921,3
3162,event_5561,3
4717,event_3701,1
2446,event_1922,2
2966,event_2332,3
2872,event_7189,2
4575,event_8539,4
4639,event_6962,1
979,event_544,2
3781,event_6861,5
4635,event_3841,2
1605,event_4978,2
2164,event_1141,1
33,event_4569,5
763,event_1459,2
1914,event_8215,4
1106,event_6347,3
3146,event_6026,4
2249,event_9578,5
3543,event_4481,3
844,event_1159,4
1358,event_6689,2
3206,event_6366,4
4978,event_3204,5
3841,event_5375,5
2397,event_6414,5
2665,event_3231,1
4025,event_1597,2
3849,event_7645,4
2872,event_7128,5
2665,event_5720,1
727,event_2368,1
4579,event_9302,2
1793,event_6907,4
286,event_507,2
2803,event_1212,2
3942,event_536,1
227,event_9928,4
658,event_2372,2
56,event_5693,4
274,event_1121,3
1578,event_9249,5
2948,event_3202,2
4017,event_8302,2
3316,event_9879,5
1608,event_3361,1
883,event_4376,1
746,event_6686,1
3454,event_4109,1
444,event_8330,1
2439,event_4028,5
4551,event_488,2
1193,event_4269,3
588,event_7482,4
3210,event_238,2
2961,event_1341,3
2449,event_4612,1
3812,event_6325,5
2377,event_1796,3
1961,event_662,3
456,event_25,2
1412,event_8501,3
2254,event_5,2
4274,event_8507,5
917,event_2895,1
4088,event_2354,3
3984,event_6953,2
3190,event_7761,4
230,event_6301,1
299,event_7687,4
2061,event_383,3
4739,event_7019,4
2719,event_8064,3
4436,event_4060,2
1051,event_3331,5
2612,event_9697,5
3886,event_2849,4
1041,event_6562,1
1085,event_3056,4
1804,event_2194,5
863,event_9466,1
4528,event_6488,2
4875,event_1441,5
2048,event_8679,1
1772,event_7028,4
2543,event_9180,5
4298,event_4960,5
3007,event_9361,5
2084,event_9252,5
532,event_5350,3
4566,event_10000,3
2207,event_6496,1
874,event_3119,5
4583,event_5849,5
3411,event_9930,1
3587,event_2860,1
1278,event_4997,1
4298,event_9694,1
426,event_7737,5
4433,event_5028,3
2069,event_3765,4
1161,event_23,5
3110,event_3234,2
1952,event_7726,1
3129,event_2726,4
2165,event_5258,1
2316,event_8628,3
982,event_5725,3
732,event_1362,1
3354,event_4971,2
3572,event_6402,1
2225,event_9646,5
2643,event_9958,4
4813,event_447,3
240,event_117,2
2314,event_7474,3
2029,event_4752,4
2040,event_3645,3
1881,event_6156,3
2633,event_2131,3
4479,event_7755,1
1589,event_4587,2
3080,event_2193,3
4733,event_6975,5
2116,event_9470,1
1380,event_1763,2
885,event_3913,3
4480,event_9481,1
1640,event_2072,4
3677,event_3199,2
474,event_5627,4
4320,event_6344,5
2896,event_231,1
901,event_9539,5
4148,event_9185,3
1924,event_9651,2
683,event_9723,3
4816,event_825,5
2846,event_4475,4
2769,event_6349,1
2951,event_5001,5
4766,event_6757,4
778,event_7966,1
4999,event_5979,3
3683,event_6708,4
4877,event_8657,2
4753,event_7476,1
2119,event_1916,2
4317,event_9886,2
1535,event_541,4
2140,event_338,5
3951,event_6202,5
2472,event_7776,1
3599,event_6868,3
1363,event_4960,2
3561,event_6521,5
3703,event_6298,2
1422,event_3206,3
2020,event_1164,1
2040,event_7377,2
1784,event_9571,1
955,event_3494,3
3078,event_5978,1
4952,event_7648,3
3797,event_1364,4
4538,event_392,3
4197,event_7134,1
4155,event_8402,2
2099,event_2949,5
1729,event_3212,4
2924,event_8665,4
643,event_5850,3
1962,event_8444,5
375,event_3413,1
1548,event_7890,2
710,event_7865,5
1181,event_1245,1
4860,event_6688,5
181,event_6987,2
2358,event_2428,4
3485,event_6835,4
863,event_8662,2
1804,event_1827,1
4653,event_970,4
4223,event_5232,3
1466,event_6415,2
663,event_5527,5
3994,event_1261,2
1405,event_9001,5
1305,event_7094,4
1078,event_9755,4
171,event_6520,5
2619,event_5357,3
1523,event_3091,1
2284,event_666,1
2284,event_422,5
4852,event_1029,1
3469,event_8942,5
3091,event_1801,5
3585,event_8952,2
1998,event_9767,5
1784,event_8500,3
3818,event_3443,2
1730,event_9335,1
62,event_9213,4
552,event_7386,2
3008,event_8759,1
2522,event_7421,5
561,event_362,4
3312,event_1849,3
2672,event_9451,2
1173,event_2616,4
1918,event_1928,1
4256,event_3142,2
1832,event_7508,1
2757,event_4259,3
3233,event_5987,2
3686,event_4336,3
1860,event_1221,2
253,event_4113,4
4075,event_8308,4
1228,event_693,4
2036,event_151,2
2757,event_8699,1
3768,event_9308,5
1630,event_1965,5
4488,event_4142,3
3142,event_4607,2
30,event_721,3
2998,event_3288,4
2053,event_5126,5
1815,event_6125,3
2483,event_3262,5
4640,event_6913,1
1564,event_3271,5
1565,event_6256,4
3603,event_4531,4
4469,event_1897,5
2055,event_3539,4
1100,event_2628,2
731,event_6284,2
4563,event_1844,2
1233,event_82,3
3469,event_4192,5
2419,event_9288,4
4560,event_5381,4
827,event_1817,5
564,event_2329,3
3144,event_9426,5
2758,event_9625,4
2166,event_2385,5
4432,event_8001,5
4600,event_1535,5
620,event_9489,4
4287,event_5098,2
3754,event_2658,1
4632,event_8869,2
783,event_8506,5
4690,event_8446,5
4621,event_1699,4
3402,event_6649,5
930,event_4632,5
1679,event_1027,4
4638,event_9785,4
1310,event_5477,4
4982,event_6548,5
4334,event_5925,3
3281,event_4286,1
4765,event_5725,3
2091,event_6858,4
4983,event_1184,3
767,event_6935,2
3910,event_6858,2
2675,event_420,5
4636,event_903,3
915,event_50,2
2010,event_632,1
723,event_2311,1
889,event_6451,4
103,event_7660,1
4448,event_2140,4
3101,event_5136,1
1977,event_1869,2
1916,event_8369,3
441,event_6865,3
2676,event_7122,5
522,event_1281,1
3302,event_2715,1
2663,event_5002,4
993,event_9150,5
53,event_3042,3
4100,event_1585,5
682,event_8822,3
1857,event_4301,4
2594,event_5473,5
1356,event_2817,2
1919,event_4736,3
1174,event_9429,5
1525,event_6947,4
2237,event_1242,4
3841,event_5296,3
4439,event_2536,2
347,event_4590,5
1959,event_9168,3
2586,event_7621,3
2844,event_2287,4
2475,event_8734,2
3926,event_731,1
2814,event_5193,4
693,event_7897,2
3387,event_6880,2
4848,event_2804,2
1218,event_526,1
3420,event_3824,2
1784,event_8693,4
3341,event_8226,2
3941,event_9390,5
4053,event_4056,1
3033,event_5163,1
3758,event_6305,5
3855,event_9770,1
3128,event_6946,2
1910,event_8261,4
1678,event_1228,4
2345,event_3259,2
4298,event_423,5
1327,event_1150,2
4013,event_7150,1
4358,event_7055,5
594,event_4540,1
612,event_8819,4
2336,event_9619,4
2455,event_502,1
1174,event_1928,5
3708,event_3361,4
4672,event_7887,4
1578,event_4298,4
3434,event_2425,1
534,event_7616,1
3873,event_6917,2
2291,event_9534,1
1556,event_6776,3
1603,event_9914,2
4521,event_8768,4
2792,event_9402,3
3607,event_3964,5
1901,event_7866,5
3839,event_9535,2
905,event_4720,1
536,event_687,5
738,event_1181,2
788,event_773,4
4574,event_7547,2
774,event_8343,5
1501,event_3234,3
1466,event_8318,4
4212,event_5987,4
3209,event_7646,1
4129,event_6973,5
1905,event_6949,5
3326,event_4455,3
2787,event_9893,5
2714,event_6942,5
1574,event_3251,1
2078,event_4530,5
784,event_8907,5
590,event_2711,2
187,event_7519,4
490,event_7166,3
1746,event_7881,3
4899,event_9355,1
594,event_2586,1
3610,event_313,1
3192,event_3663,2
2049,event_1792,2
4966,event_8024,2
1610,event_4612,5
4928,event_6095,2
1635,event_8224,1
2463,event_6377,2
104,event_6179,3
2902,event_6906,4
1434,event_3294,2
4764,event_7906,1
379,event_3216,3
2528,event_3921,5
716,event_2966,4
3642,event_6951,4
4870,event_4784,5
3326,event_2387,1
3978,event_2352,2
1902,event_2667,4
3106,event_282,3
549,event_8835,4
364,event_7386,2
3980,event_2313,5
1350,event_9362,1
591,event_5959,4
3516,event_7305,4
3211,event_131,5
2821,event_3744,5
2155,event_2074,3
4009,event_2687,2
269,event_2379,5
3260,event_4843,3
4869,event_5871,5
2448,event_4637,3
4028,event_6078,5
583,event_7910,5
3000,event_6779,1
4592,event_4119,3
1634,event_8381,4
4545,event_642,5
4794,event_4937,4
3668,event_6007,3
557,event_7775,3
815,event_9021,2
547,event_3493,5
1080,event_1595,1
1556,event_8880,4
2959,event_8766,1
3989,event_911,3
795,event_1334,3
2796,event_4263,1
1024,event_163,1
3337,event_2683,4
3839,event_3178,4
1168,event_4496,5
3820,event_8550,1
54,event_7934,5
3983,event_8210,4
1320,event_1599,4
3554,event_6832,3
4694,event_309,2
2855,event_6076,4
3491,event_4425,1
1442,event_783,1
3859,event_1099,5
4434,event_8986,1
1782,event_772,2
4343,event_8781,2
1105,event_3179,1
3171,event_5002,1
48,event_8591,5
1282,event_6458,3
481,event_4977,3
2657,event_237,5
3926,event_817,4
4061,event_3925,5
2705,event_8770,2
3990,event_2482,1
3199,event_6135,3
4532,event_3663,2
4505,event_8512,1
2669,event_3708,5
1520,event_3170,4
1176,event_3997,1
1094,event_4608,2
3941,event_415,1
3476,event_5550,2
617,event_8124,1
3930,event_3570,4
4241,event_206,2
1907,event_170,4
397,event_7432,1
2357,event_5765,1
304,event_3834,3
280,event_4297,3
1995,event_1742,2
448,event_6341,2
3163,event_2780,1
851,event_72,4
3865,event_9855,3
1175,event_3112,3
2041,event_4154,4
714,event_6528,5
2349,event_3949,3
3581,event_2594,2
3572,event_7695,1
1095,event_2402,1
4729,event_6326,5
110,event_3458,2
4036,event_9756,4
3237,event_9787,4
2297,event_2461,3
991,event_9023,2
532,event_9887,2
4487,event_2272,4
983,event_3627,5
2097,event_5483,2
2828,event_6637,2
926,event_2909,5
2281,event_1470,3
4843,event_9193,1
1049,event_4853,5
2522,event_7481,5
2564,event_2106,4
3302,event_2194,5
3347,event_4950,5
3407,event_7065,5
3986,event_5178,4
32,event_6554,2
4318,event_6195,1
3046,event_8897,1
4669,event_4991,3
4899,event_6741,5
3112,event_3026,5
2295,event_6482,5
2572,event_1429,1
2351,event_6876,4
1948,event_606,1
2937,event_2779,4
4588,event_7076,3
730,event_9182,4
1976,event_6295,3
2349,event_4135,1
3224,event_941,4
1889,event_6660,1
614,event_5003,5
3834,event_3954,4
710,event_7894,5
289,event_6993,5
2444,event_2046,3
2594,event_5734,5
4648,event_4034,3
4394,event_9486,3
2748,event_5599,3
3586,event_3511,3
2075,event_4741,3
947,event_8935,4
1396,event_4442,4
2258,event_1655,1
4093,event_2576,5
2452,event_5492,3
4764,event_6588,1
1409,event_3460,5
1218,event_5870,1
63,event_2318,5
1196,event_1707,1
4982,event_2401,3
2196,event_8953,4
3159,event_6985,4
4213,event_2550,1
3690,event_8127,4
3973,event_6318,2
1121,event_6622,4
1637,event_2609,1
1349,event_4977,5
3499,event_7523,1
3053,event_8897,4
951,event_1826,5
2388,event_4975,3
186,event_1255,1
882,event_776,2
3948,event_4286,1
2087,event_1097,1
31,event_3362,4
3950,event_1461,1
2019,event_4150,3
3654,event_97,5
530,event_3720,2
4746,event_3668,3
413,event_8113,1
3704,event_9064,1
3140,event_7138,1
1506,event_96,1
1573,event_4831,2
4319,event_7452,4
138,event_2376,4
4691,event_4636,5
2682,event_9730,1
3338,event_6226,2
398,event_8184,2
2406,event_181,3
1160,event_5385,3
4880,event_5602,5
1121,event_3959,2
211,event_6703,3
99,event_8213,5
561,event_7568,4
4932,event_5797,5
2824,event_1772,5
1643,event_2163,2
952,event_2668,1
3734,event_2644,4
3174,event_5840,4
4342,event_811,3
4767,event_8190,3
1142,event_8899,1
4077,event_4295,1
1101,event_9663,2
1695,event_6652,4
2226,event_1473,1
1190,event_4394,4
167,event_4937,1
2807,event_4553,3
925,event_4804,1
1808,event_2233,2
715,event_2825,3
4891,event_8315,5
3516,event_6131,4
1451,event_8253,5
2960,event_4188,2
4330,event_970,3
788,event_6970,4
1654,event_1261,3
3363,event_5481,2
2672,event_4388,5
760,event_3126,2
2842,event_6333,2
3585,event_6826,1
2707,event_6864,1
2238,event_5968,4
4871,event_9204,5
297,event_5076,3
3249,event_3214,3
4540,event_9092,3
3006,event_9223,1
1762,event_6760,3
4199,event_9402,2
1952,event_8488,5
522,event_5342,1
686,event_3616,5
1621,event_6002,1
3465,event_6199,4
628,event_7224,3
1774,event_9003,3
56,event_8082,1
2056,event_6756,3
147,event_4291,1
458,event_8387,3
295,event_6754,2
4916,event_5724,1
2626,event_101,5
1319,event_5546,4
871,event_6199,2
2194,event_1698,1
2416,event_5293,1
1958,event_7063,1
2851,event_5529,5
668,event_7797,2
888,event_5546,2
2873,event_3814,3
2496,event_3708,1
4626,event_2165,2
2989,event_8000,4
2666,event_290,5
163,event_4990,5
1564,event_12,3
1290,event_868,3
4911,event_753,5
3100,event_2413,3
3109,event_5068,1
3068,event_7411,3
2148,event_9158,4
3250,event_8753,3
996,event_5467,5
3931,event_1478,5
2921,event_8401,5
4382,event_7625,3
4514,event_9454,2
4462,event_4453,5
2432,event_7331,2
4674,event_3179,3
1289,event_2516,1
2885,event_268,3
1648,event_5927,2
2387,event_719,5
2163,event_5581,1
515,event_2793,4
680,event_4596,2
3522,event_8494,5
2657,event_1475,2
1689,event_5967,3
3173,event_4721,4
2741,event_8754,5
357,event_5215,2
4221,event_9279,1
2368,event_6283,1
1516,event_5302,3
2786,event_497,1
1677,event_669,5
4043,event_3163,2
4532,event_2779,3
4711,event_9305,2
4784,event_3615,1
1494,event_75,1
388,event_5849,2
4636,event_976,2
3610,event_840,3
2866,event_6430,3
4907,event_7206,5
4140,event_9964,5
3430,event_3887,3
4807,event_4003,3
666,event_6328,3
403,event_6806,1
4673,event_6818,2
2357,event_9052,5
1404,event_136,5
4626,event_362,2
219,event_6610,4
4217,event_62,1
1006,event_3508,3
2058,event_817,1
3056,event_6903,1
3963,event_8541,3
1203,event_4150,1
2567,event_7764,5
1750,event_2060,2
2911,event_5608,5
3479,event_3756,5
1045,event_4969,4
743,event_445,3
1273,event_8299,5
3537,event_2753,5
3678,event_2016,2
3874,event_5868,5
3190,event_4229,3
3245,event_7826,5
1803,event_5380,1
3964,event_7832,2
136,event_4312,5
1878,event_7663,1
1042,event_5324,3
4204,event_1903,1
2063,event_1529,5
4949,event_4270,5
3954,event_5126,4
3140,event_5928,3
1515,event_9341,5
4354,event_812,5
4820,event_5638,3
3837,event_1427,2
199,event_2229,4
192,event_4227,1
164,event_7081,1
1714,event_2162,4
972,event_1992,4
2237,event_230,5
4170,event_3102,3
4111,event_3500,1
1037,event_6719,3
3998,event_5740,1
3162,event_1478,4
4886,event_4620,4
2866,event_9489,5
707,event_1817,3
3174,event_9259,3
1818,event_3381,5
2580,event_1669,4
4736,event_5892,3
4045,event_7860,5
1733,event_1421,2
364,event_7261,3
4426,event_5588,1
676,event_7690,3
3463,event_6706,5
4182,event_6190,2
2393,event_4344,5
990,event_1440,3
4335,event_8206,2
2841,event_7581,5
2024,event_5408,3
4252,event_4549,3
4148,event_7849,3
1671,event_9179,4
3033,event_7126,3
2078,event_1500,1
4817,event_2867,2
2389,event_4914,4
527,event_7790,2
3766,event_5923,1
4399,event_341,5
2525,event_7802,3
1011,event_9754,4
292,event_2880,3
2728,event_9110,5
79,event_528,1
3843,event_9115,1
1960,event_7782,4
614,event_248,4
3394,event_7614,3
4275,event_1216,2
3000,event_5131,3
3979,event_4513,2
1016,event_5505,1
4173,event_5569,2
2269,event_5293,4
300,event_5928,5
4777,event_8628,1
2098,event_9072,1
948,event_6576,2
781,event_4023,2
4919,event_4098,4
854,event_9062,5
2480,event_9049,4
2543,event_4370,5
601,event_9424,5
2810,event_8767,5
3772,event_686,4
4748,event_5440,2
2844,event_6759,4
4006,event_9978,4
1483,event_4484,1
345,event_5484,4
2898,event_7462,1
1432,event_7153,5
3117,event_8009,2
3509,event_1904,1
1496,event_3106,2
877,event_385,3
3423,event_8271,3
787,event_3371,3
4502,event_4913,2
3899,event_5327,2
3423,event_56,1
3021,event_998,5
2768,event_8476,2
1432,event_8574,5
2750,event_3756,2
641,event_5868,1
143,event_4298,1
3022,event_5613,4
746,event_553,5
371,event_8095,2
4900,event_8803,4
3321,event_1794,3
338,event_9666,3
4935,event_766,1
4856,event_8809,2
2311,event_8761,5
2174,event_2152,3
2387,event_1205,4
907,event_4614,4
794,event_9442,5
1139,event_9814,4
2827,event_6008,2
259,event_4849,1
3699,event_9650,4
1745,event_4638,3
3253,event_9778,3
3849,event_8049,3
3934,event_8996,3
4596,event_6735,1
191,event_3669,4
4523,event_3658,2
499,event_9568,1
1073,event_4275,2
3608,event_3349,2
2641,event_5827,5
578,event_64,5
1504,event_6561,2
3516,event_7555,2
4915,event_3697,5
4889,event_6398,4
1544,event_7922,3
3070,event_2841,4
1305,event_5658,5
4075,event_6083,4
1511,event_7904,3
133,event_4941,5
3190,event_3630,4
4470,event_9248,1
3968,event_5710,3
883,event_4916,3
2825,event_2233,3
2780,event_3043,3
1486,event_4495,5
1063,event_4642,3
1453,event_1377,3
67,event_6846,4
1922,event_4851,4
1654,event_6825,2
599,event_9825,4
1806,event_8253,2
3597,event_5316,2
1299,event_2264,4
3398,event_6680,2
2654,event_608,2
4131,event_7058,3
1778,event_7887,1
2840,event_7046,4
1418,event_3109,2
488,event_1321,4
4425,event_97,1
424,event_1852,2
2758,event_3565,4
4107,event_9033,3
1635,event_126,4
352,event_8560,3
450,event_7173,5
236,event_7657,3
4458,event_793,3
2369,event_5857,1
2424,event_6772,1
2342,event_4817,4
578,event_5320,1
1532,event_3213,3
3733,event_2771,2
4894,event_3154,5
932,event_4871,5
2825,event_2093,2
626,event_1870,5
3092,event_1991,2
2680,event_8492,1
235,event_8079,1
1105,event_6440,4
4973,event_3244,5
380,event_7877,4
3221,event_3906,5
2958,event_2421,4
1017,event_1340,5
3502,event_9877,3
1522,event_6393,2
829,event_8018,2
2659,event_669,1
4806,event_6817,2
1754,event_6434,1
3541,event_3736,1
3522,event_8187,1
4298,event_7542,2
3461,event_8977,1
462,event_2453,3
660,event_6996,5
3224,event_5161,2
4419,event_3305,4
1275,event_6922,4
2416,event_7239,2
3122,event_5871,3
1992,event_4451,1
3020,event_1399,5
2044,event_4958,2
4741,event_4994,3
901,event_1727,3
2271,event_3402,4
2163,event_6349,1
2760,event_5987,4
4863,event_6532,5
4781,event_3948,2
262,event_6739,3
1930,event_9399,2
3232,event_2499,3
1134,event_80,1
4922,event_6033,2
2110,event_6151,5
1950,event_5652,3
3911,event_5881,2
259,event_3958,3
4343,event_4654,1
3508,event_7805,4
432,event_9432,1
811,event_6282,2
1520,event_3298,5
4695,event_9738,1
2565,event_8794,1
1104,event_1657,3
2490,event_407,5
913,event_3356,2
2868,event_8762,1
591,event_2817,1
2705,event_4559,4
4934,event_3590,3
2455,event_1630,1
2761,event_2749,1
1849,event_3097,2
517,event_3952,1
1486,event_6783,1
146,event_3659,3
2652,event_6924,2
4688,event_7158,2
2810,event_2805,2
1002,event_4489,1
2131,event_3426,5
2845,event_9968,1
4202,event_9964,2
4435,event_8962,5
4352,event_9074,5
4792,event_6824,4
4663,event_9953,1
367,event_4121,2
670,event_2834,5
4293,event_2465,4
794,event_3296,2
3557,event_2298,1
985,event_2741,1
3715,event_8039,5
793,event_5973,3
1512,event_8925,3
4694,event_5183,3
2575,event_7962,3
505,event_8798,5
1692,event_8482,3
4329,event_3543,1
3987,event_8189,2
2370,event_8038,4
2790,event_2384,3
3736,event_9065,1
2528,event_2516,1
2467,event_8367,2
51,event_9893,5
2649,event_4732,4
117,event_9684,4
985,event_3238,3
786,event_7719,3
1528,event_5443,1
1838,event_8113,3
1146,event_1254,3
2189,event_9598,2
4302,event_1187,1
4230,event_9195,4
1487,event_2952,5
2112,event_7714,5
714,event_2241,5
1475,event_1024,2
398,event_6318,3
4014,event_3329,2
4739,event_4634,5
4397,event_8820,4
3485,event_9859,3
1920,event_623,2
1761,event_6290,5
4984,event_1215,5
620,event_3603,4
4888,event_4250,1
2552,event_2614,3
4769,event_4056,1
2441,event_101,5
2251,event_7377,5
3630,event_766,2
3405,event_3567,2
4837,event_5440,5
1407,event_7740,1
3927,event_779,5
2901,event_8511,2
2357,event_9189,3
4945,event_3529,5
1521,event_585,3
3820,event_6336,3
4828,event_8803,5
2704,event_1337,1
1386,event_6973,1
2296,event_7331,1
3269,event_2732,2
483,event_2256,4
4319,event_9673,5
2025,event_5565,5
4910,event_4429,3
3088,event_4240,2
2634,event_5134,1
3093,event_5211,1
2948,event_9238,2
410,event_3228,3
1183,event_8279,1
407,event_4616,2
4079,event_2326,5
1987,event_9673,5
4664,event_8468,5
2246,event_7492,4
4175,event_27,3
4843,event_6255,3
2417,event_5830,5
2061,event_6769,2
1842,event_9866,2
2220,event_6613,5
2040,event_4024,4
3277,event_8321,3
2953,event_7018,1
195,event_9847,4
995,event_1606,2
198,event_1369,4
4327,event_8872,4
3722,event_1470,5
1852,event_9566,3
323,event_3252,3
4464,event_9918,4
754,event_8733,1
4405,event_2838,4
4913,event_7089,3
2064,event_7350,1
548,event_1075,5
1283,event_7459,1
3800,event_8354,3
523,event_9423,5
2385,event_7701,4
3174,event_3069,4
546,event_7233,4
2795,event_9528,2
4312,event_7932,2
844,event_7777,3
1433,event_7370,5
1241,event_1824,2
3226,event_3529,3
1516,event_9227,5
1638,event_6843,1
3927,event_2449,3
4665,event_982,2
4576,event_2633,1
3125,event_4697,4
208,event_2785,2
4267,event_5162,4
3051,event_3737,1
1403,event_9950,5
2826,event_216,2
588,event_2586,3
2125,event_4045,1
4616,event_7541,2
3820,event_7345,1
1674,event_3203,4
1365,event_5643,4
2912,event_8074,5
3648,event_2458,5
859,event_2740,2
900,event_5270,2
647,event_6335,2
3671,event_1219,5
1950,event_361,4
3504,event_480,1
3496,event_5334,4
3808,event_3771,5
1146,event_4804,5
2309,event_7,3
4967,event_1926,5
2076,event_4921,3
4588,event_1804,5
3430,event_3553,5
3461,event_7075,3
3951,event_5231,4
424,event_2659,5
4818,event_2780,5
4510,event_552,1
4169,event_1383,1
655,event_1373,4
4057,event_9960,3
2768,event_5529,1
2482,event_3250,1
3825,event_1140,5
4956,event_2023,4
1184,event_3592,4
4192,event_5244,3
3719,event_9216,5
2062,event_2221,3
936,event_8507,1
3649,event_6044,1
3169,event_5357,5
1703,event_462,2
2381,event_7452,4
2317,event_3443,4
3198,event_9076,2
1376,event_6646,1
3193,event_6258,3
2567,event_2980,1
1194,event_4260,1
3961,event_6273,2
2891,event_1878,1
4649,event_8843,3
192,event_7405,1
4448,event_8191,4
2811,event_8103,5
2858,event_5733,5
2851,event_153,3
3971,event_1331,4
2354,event_285,3
3358,event_4883,4
4870,event_6274,4
3502,event_8432,2
1316,event_6062,4
4920,event_885,2
2580,event_3863,4
2308,event_7153,5
4486,event_8895,2
2689,event_7296,2
3007,event_3279,1
709,event_1195,5
1990,event_7490,2
1910,event_3236,3
3774,event_9519,5
419,event_1264,5
1291,event_1075,5
3438,event_8430,1
946,event_6467,3
1089,event_8204,3
2950,event_167,4
3669,event_3164,3
1841,event_5647,1
4192,event_5750,5
693,event_7283,4
1130,event_5980,5
1101,event_7038,2
4749,event_4788,3
348,event_6629,5
1546,event_5070,4
2717,event_8369,3
3360,event_3367,5
130,event_7882,2
4231,event_773,5
4099,event_6285,3
1096,event_3762,3
900,event_4522,3
588,event_7448,3
3831,event_7139,2
4904,event_4856,2
4732,event_3622,3
1763,event_5933,4
2523,event_4319,1
1912,event_6693,2
1646,event_2017,1
2044,event_8671,5
374,event_5481,4
2278,event_5392,5
399,event_7568,1
1074,event_3180,5
3291,event_7874,1
1656,event_4635,3
1345,event_931,3
4118,event_9755,2
1890,event_2230,1
3931,event_8163,5
2151,event_9091,1
2543,event_8516,1
2831,event_3779,3
878,event_6837,1
3711,event_335,5
3853,event_8167,3
4015,event_620,5
4963,event_261,2
2444,event_2645,2
3825,event_6282,4
47,event_8023,5
3330,event_7541,4
1666,event_3230,1
2814,event_9473,5
3548,event_9407,4
1211,event_1648,5
2487,event_3678,2
234,event_3137,1
3271,event_1242,5
190,event_6589,1
173,event_5208,1
4482,event_2853,2
2333,event_4844,1
779,event_7392,4
3778,event_415,5
2400,event_7218,1
3113,event_3583,2
2037,event_2741,4
2084,event_2398,3
1815,event_5035,4
2841,event_8532,4
102,event_1697,1
2593,event_3366,1
1375,event_6961,4
1751,event_1822,2
1082,event_4449,3
3037,event_4752,1
3567,event_9367,2
593,event_6765,3
3198,event_6683,2
381,event_2189,3
2710,event_8055,1
4293,event_8605,2
2350,event_7767,4
2774,event_7572,1
4247,event_3004,2
2932,event_9962,2
3431,event_5572,3
2740,event_425,2
92,event_2075,3
3491,event_4485,5
93,event_6406,1
4848,event_2096,5
605,event_3256,1
2267,event_1443,2
1014,event_6721,4
4464,event_3363,1
2077,event_7974,5
1524,event_2280,4
4688,event_1722,4
2100,event_3928,3
3867,event_6681,4
3004,event_3869,3
653,event_2048,3
2480,event_9167,4
4098,event_966,5
2595,event_4915,4
2156,event_4721,1
699,event_8204,5
235,event_9513,3
1597,event_6093,2
2323,event_4699,5
3819,event_7707,2
2472,event_5198,3
926,event_8857,1
3640,event_2916,1
3359,event_7395,4
1681,event_3101,3
3567,event_1670,3
4255,event_9804,4
4232,event_2283,2
4859,event_8474,5
4694,event_4414,5
2606,event_1206,1
2967,event_4108,1
4524,event_3770,3
4755,event_6587,1
3210,event_7201,5
4244,event_8108,3
3817,event_1647,5
2684,event_7437,4
831,event_4750,1
4150,event_6570,3
2666,event_8565,2
4388,event_773,3
4607,event_9280,4
2026,event_8534,2
1925,event_444,2
2176,event_268,4
1506,event_3861,2
3770,event_5330,2
3294,event_1283,1
1077,event_9101,3
4581,event_5523,3
1342,event_2469,5
3162,event_2828,1
434,event_4655,3
984,event_2282,1
3477,event_949,1
694,event_7299,5
4335,event_4236,3
3218,event_9812,3
4436,event_455,4
1297,event_1941,5
4166,event_5942,3
1033,event_269,1
4997,event_1602,3
125,event_2601,2
2417,event_6151,5
3281,event_4021,4
193,event_2208,4
4343,event_4102,1
2081,event_7114,1
1304,event_3679,5
3980,event_3051,5
4851,event_946,1
2686,event_5187,4
4150,event_7509,2
4005,event_5076,5
3726,event_2900,3
450,event_8559,5
3857,event_1503,3
3143,event_5466,1
514,event_351,4
3195,event_3745,5
2881,event_3379,1
2563,event_9788,3
1708,event_8296,5
943,event_4651,5
4005,event_6662,5
1918,event_2268,2
4764,event_2310,1
1588,event_9298,4
4525,event_6650,3
4877,event_9163,3
718,event_1293,1
4325,event_7470,2
3859,event_1124,2
1215,event_2811,5
4406,event_1842,1
221,event_5278,4
2195,event_4308,1
447,event_3636,1
4412,event_123,3
3668,event_5772,5
4500,event_5079,1
301,event_1527,4
2936,event_1400,3
2351,event_4341,5
4295,event_6096,5
1117,event_6584,1
4395,event_7780,4
1472,event_1115,4
1310,event_5336,2
2067,event_4148,2
2553,event_7932,2
3283,event_7484,3
3572,event_6493,4
2189,event_1198,1
2203,event_6554,4
4186,event_8832,4
1485,event_6324,5
1063,event_77,3
2861,event_2824,5
3202,event_6046,3
666,event_5649,3
3233,event_5982,4
359,event_2811,1
3105,event_4528,1
4397,event_7019,3
281,event_4623,2
3170,event_5166,4
2552,event_2177,1
46,event_9147,5
979,event_2824,1
641,event_7167,1
1141,event_388,1
2471,event_3327,1
950,event_1322,5
4506,event_2843,1
797,event_6510,2
1395,event_444,2
1716,event_4693,5
1642,event_1160,5
322,event_1740,1
2066,event_7823,3
595,event_5435,2
11,event_6098,5
1859,event_388,4
1161,event_6457,1
2467,event_431,2
4415,event_5832,3
1434,event_9390,2
2680,event_4779,4
4279,event_442,2
